4L Engineering Maths 1A (CLA1)/03,Thursday,9:00,10:00,PEV1-1A3,0111101111110000000000000000000000000000000000000000,H1033,Engineering,"04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L Engineering Maths 1A (CLA1)/04,Wednesday,10:00,11:00,PEV1-1A3,0111101111110000000000000000000000000000000000000000,H1033,Engineering,"03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
4L Engineering Maths 1A (CLA1)/05,Thursday,12:00,13:00,A071,0111101111110000000000000000000000000000000000000000,H1033,Engineering,"04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L Materials & Manufacturing Processes (WOR1)/01,Monday,12:00,13:00,ARUN-1B,0010101010100000000000000000000000000000000000000000,H7106,Engineering,"08 Oct 2018,22 Oct 2018,05 Nov 2018,19 Nov 2018,03 Dec 2018"
4L Materials & Manufacturing Processes (WOR1)/02,Friday,13:00,14:00,ARUN-1B,0010101010100000000000000000000000000000000000000000,H7106,Engineering,"12 Oct 2018,26 Oct 2018,09 Nov 2018,23 Nov 2018,07 Dec 2018"
4L Materials & Manufacturing Processes (WOR1)/03,Thursday,9:00,10:00,ARUN-1B,0010101010100000000000000000000000000000000000000000,H7106,Engineering,"11 Oct 2018,25 Oct 2018,08 Nov 2018,22 Nov 2018,06 Dec 2018"
4L Materials & Manufacturing Processes (WOR1)/04,Thursday,14:00,15:00,ARUN-1B,0010101010100000000000000000000000000000000000000000,H7106,Engineering,"11 Oct 2018,25 Oct 2018,08 Nov 2018,22 Nov 2018,06 Dec 2018"
4L Materials & Processes (WOR1)/01,Monday,10:00,13:00,~RICH-2D2,0001111011110000000000000000000000000000000000000000,H7119,Engineering,"15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
4L Materials & Processes (WOR1)/03,Tuesday,9:00,12:00,~RICH-2D2,0001111011110000000000000000000000000000000000000000,H7119,Engineering,"16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
4L Materials & Processes (WOR1)/04,Friday,14:00,17:00,~RICH-2D2,0001111011110000000000000000000000000000000000000000,H7119,Engineering,"19 Oct 2018,26 Oct 2018,02 Nov 2018,09 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
4L Mathematics for Product Design (WOR1)/01,Friday,11:00,13:00,ARUN-1B,1111101111110000000000000000000000000000000000000000,H1039,Engineering,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
5L Engineering Mathematics 2 (WOR1)/01,Monday,10:00,11:00,PEV1-1A3,0111111111110000000000000000000000000000000000000000,H1042,Engineering,"01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
5L Engineering Mathematics 2 (WOR1)/02,Monday,11:00,12:00,PEV1-1A3,0111111111110000000000000000000000000000000000000000,H1042,Engineering,"01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
5L Engineering Mathematics 2 (WOR1)/03,Tuesday,9:00,10:00,PEV1-1A3,0111111111110000000000000000000000000000000000000000,H1042,Engineering,"02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
5L Engineering Mathematics 2 (WOR1)/04,Tuesday,11:00,12:00,PEV1-1A3,0111111111110000000000000000000000000000000000000000,H1042,Engineering,"02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
5L Engineering Mathematics 2 (WOR1)/05,Wednesday,9:00,10:00,PEV1-1A3,0111111111110000000000000000000000000000000000000000,H1042,Engineering,"03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
5L Engineering Mathematics 2 (WOR1)/06,Wednesday,12:00,13:00,PEV1-1A3,0111111111110000000000000000000000000000000000000000,H1042,Engineering,"03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
5L Mechanics of Mechanisms and Robots (WOR1)/01,Thursday,12:00,13:00,PEV1-2D11,0010101010100000000000000000000000000000000000000000,H7120,Engineering,"11 Oct 2018,25 Oct 2018,08 Nov 2018,22 Nov 2018,06 Dec 2018"
5L Principles and Applications of Strength (WOR1)/01,Monday,9:00,10:00,PEV1-1B2,0101010101010000000000000000000000000000000000000000,H7102,Engineering,"01 Oct 2018,15 Oct 2018,29 Oct 2018,12 Nov 2018,26 Nov 2018,10 Dec 2018"
5L Principles and Applications of Strength (WOR1)/02,Tuesday,10:00,11:00,PEV1-1B2,0101010101010000000000000000000000000000000000000000,H7102,Engineering,"02 Oct 2018,16 Oct 2018,30 Oct 2018,13 Nov 2018,27 Nov 2018,11 Dec 2018"
5L Principles and Applications of Strength (WOR1)/03,Wednesday,9:00,10:00,PEV1-1B2,0101010101010000000000000000000000000000000000000000,H7102,Engineering,"03 Oct 2018,17 Oct 2018,31 Oct 2018,14 Nov 2018,28 Nov 2018,12 Dec 2018"
7L Automotive Systems (SEM1)/01,Wednesday,11:00,13:00,*A005,0010101010100000000000000000000000000000000000000000,532H3,Engineering,"10 Oct 2018,24 Oct 2018,07 Nov 2018,21 Nov 2018,05 Dec 2018"
7L Control Engineering (WOR1)/01,Thursday,9:00,11:00,PEV1-1B2,0001010101000000000000000000000000000000000000000000,871H1,Engineering,"18 Oct 2018,01 Nov 2018,15 Nov 2018,29 Nov 2018"
"4L Education, Education, Education (SEM1)/01",Monday,9:00,11:00,,1111111111110000000000000000000000000000000000000000,X4100,Education,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
"4L Spirituality, Wellbeing, and Health: (SEM1)/01",Monday,9:00,11:00,FUL-213,1111111111110000000000000000000000000000000000000000,X5000E,Social Work,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
5L Perspectives on Practice (SEM1)/02,Friday,12:00,14:00,FRE-F39,1111111111110000000000000000000000000000000000000000,X3227,Education,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,02 Nov 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
5L Natural Language Engineering (CLA1)/01,Monday,16:00,18:00,~CHI1-016/017/018 (Lab 1),1111111111110000000000000000000000000000000000000000,G5119,Informatics,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
5L Natural Language Engineering (CLA1)/02,Thursday,13:00,15:00,~CHI1-016/017/018 (Lab 1),1111111111110000000000000000000000000000000000000000,G5119,Informatics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
5L Philosophical Foundations of COGS (as code C8808E) (SEM1)/01,Monday,9:00,11:00,FUL-104,1111111111110000000000000000000000000000000000000000,C8808,Informatics,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
5L Philosophical Foundations of COGS (as code C8808) (SEM1)/01,Monday,9:00,11:00,,1111111111110000000000000000000000000000000000000000,C8808E,Informatics,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
5L Video Production Techniques (LAB1)/01,Monday,9:00,11:00,~CHI1-204/205 (Lab 3),1111100000000000000000000000000000000000000000000000,G5123,Informatics,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018"
5L Video Production Techniques (as code G6053) (LEC1)/01,Wednesday,11:00,12:00,~RICH-3B11,1111111111110000000000000000000000000000000000000000,G5123,Informatics,"26 Sep 2018,03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
6L Video Production Techniques (as code G5123) (LEC1)/01,Wednesday,11:00,13:00,,1111111111110000000000000000000000000000000000000000,G6048,Informatics,"26 Sep 2018,03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
6L 3D Animation (LAB1)/01,Friday,14:00,18:00,~CHI1-016/017/018 (Lab 1),0000011111110000000000000000000000000000000000000000,G5024,Informatics,"02 Nov 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
6L 3D Animation (LAB1)/01,Friday,14:00,16:00,~CHI1-016/017/018 (Lab 1),0111100000000000000000000000000000000000000000000000,G5024,Informatics,"05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018"
6L 3D Animation (LEC1)/01,Tuesday,11:00,13:00,*CHI3-3R143,1111100000000000000000000000000000000000000000000000,G5024,Informatics,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018"
4L Health & Disease Fundamentals for Pharm (SEM9)/01,Friday,10:00,11:00,-AH-G4,1000000000000000000000000000000000000000000000000000,PHA101,Life Sciences,28 Sep 2018
4L Health & Disease Fundamentals for Pharm (SEM10)/01,Tuesday,11:00,13:00,*C133,0000100000000000000000000000000000000000000000000000,PHA101,Life Sciences,23 Oct 2018
5L Pharmacotherapy of Disease 1 (WOR6)/01,Monday,11:00,12:00,-AH-G4,1000000000000000000000000000000000000000000000000000,PHA203,Life Sciences,24 Sep 2018
5L Pharmacotherapy of Disease 1 (WOR7)/01,Friday,13:00,15:00,-JUB-G23,0010000000000000000000000000000000000000000000000000,PHA203,Life Sciences,12 Oct 2018
5L Pharmacotherapy of Disease 1 (WOR8)/01,Tuesday,11:00,13:00,-AH-G4,0000100000000000000000000000000000000000000000000000,PHA203,Life Sciences,23 Oct 2018
5L Pharmacotherapy of Disease 1 (LEC15)/01,Monday,17:00,18:00,*JUB-144,0000000100000000000000000000000000000000000000000000,PHA203,Life Sciences,12 Nov 2018
5L Pharmacotherapy of Disease 1 (LEC16)/01,Tuesday,9:00,10:00,*CHI3-3R143,0000000010000000000000000000000000000000000000000000,PHA203,Life Sciences,20 Nov 2018
6L Pharmaceutical Care Practice - N&P (SEM4)/01,Monday,13:00,15:00,FRE-G22,1000000000000000000000000000000000000000000000000000,PHA305,Life Sciences,24 Sep 2018
6L Pharmaceutical Care Practice - N&P (WOR9)/01,Monday,9:00,10:00,-AH-G4,0100000000000000000000000000000000000000000000000000,PHA305,Life Sciences,01 Oct 2018
6L Pharmaceutical Care Practice - N&P (SEM5)/01,Monday,14:00,15:00,FUL-203,0010000000000000000000000000000000000000000000000000,PHA305,Life Sciences,08 Oct 2018
6L Pharmaceutical Care Practice - N&P (SEM6)/01,Tuesday,14:00,15:00,FUL-202,0001000000000000000000000000000000000000000000000000,PHA305,Life Sciences,16 Oct 2018
6L Pharmaceutical Care Practice - N&P (SEM7)/01,Thursday,12:00,13:00,FRE-F22,0000100000000000000000000000000000000000000000000000,PHA305,Life Sciences,25 Oct 2018
6L Pharmaceutical Care Practice - N&P (WOR10)/01,Wednesday,13:00,14:00,FUL-202,0000001000000000000000000000000000000000000000000000,PHA305,Life Sciences,07 Nov 2018
6L French 3A (WOR1)/02,Monday,16:00,17:00,ARUN-1D,1111111111110000000000000000000000000000000000000000,R1129,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
4L Questioning the Media B (SEM1)/02,Thursday,15:00,16:00,ARUN-230,1111011111110000000000000000000000000000000000000000,P3081,Media and Film,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L Photojournalism (SEM1)/02,Thursday,10:00,11:00,BH-242,1111011111000000000000000000000000000000000000000000,P5036,Media and Film,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018"
"4L Journalism, Research and Writing 1 (PRA1)/02",Monday,13:00,16:00,~LAB CHROME (PC),0000000000010000000000000000000000000000000000000000,P4092,Media and Film,10 Dec 2018
6L Random processes (LEC1)/01,Monday,13:00,14:00,*A002,0000000000000000000000000001000000000000000000000000,G1101,Mathematics,01 Apr 2019
7L Random processes (LEC1)/01,Monday,13:00,15:00,,0000000000000000000000000001000000000000000000000000,862G1,Mathematics,01 Apr 2019
6L Social Work Practice 2 (WOR1)/01,Friday,10:00,16:00,~MEETING ROOM 3-4,0000000000000000000001000101000000000000000000000000,867L5,Social Work,"22 Feb 2019,22 Mar 2019,05 Apr 2019"
"7L Managing Complex Projs, Prods and Systs (LEC1)/01",Wednesday,18:00,20:00,*FUL A-LT,0000000000000000000111111111100100000000000000000000,890N1,Management,"06 Feb 2019,13 Feb 2019,20 Feb 2019,27 Feb 2019,06 Mar 2019,13 Mar 2019,20 Mar 2019,27 Mar 2019,03 Apr 2019,10 Apr 2019,01 May 2019"
"7L Managing Complex Projs, Prods and Systs (SEM1)/01",Wednesday,16:00,18:00,JUB-135,0000000000000000000101010101000100000000000000000000,890N1,Management,"06 Feb 2019,20 Feb 2019,06 Mar 2019,20 Mar 2019,03 Apr 2019,01 May 2019"
"7L Managing Complex Projs, Prods and Systs (SEM1)/02",Wednesday,16:00,18:00,JUB-135,0000000000000000000010101010100010000000000000000000,890N1,Management,"13 Feb 2019,27 Feb 2019,13 Mar 2019,27 Mar 2019,10 Apr 2019,08 May 2019"
"7L Managing Complex Projs, Prods and Systs (SEM1)/03",Friday,16:00,18:00,A155,0000000000000000000101010101000100000000000000000000,890N1,Management,"08 Feb 2019,22 Feb 2019,08 Mar 2019,22 Mar 2019,05 Apr 2019,03 May 2019"
6L Contexts of Childhood 2 (SEM1)/01,Monday,9:00,12:00,~GALLERY 1,1111111111110000000000000000000000000000000000000000,X3238,Education,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
6L Major Literature Review (IB) (week1) (WOR1)/01,Monday,16:00,18:00,PEV1-2D10,1000000000000000000000000000000000000000000000000000,N1594,Business Mgmnt,24 Sep 2018
6L The Film Festival Circuit (SEM1)/02,Monday,16:00,18:00,FUL-207,1111011111100000000000000000000000000000000000000000,P4122,Media and Film,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018"
3L Spanish 1 (B) (SEM1)/01,Wednesday,18:00,20:00,FUL-110,1111111111110000000000000000000000000000000000000000,2JSB,SCLS,"26 Sep 2018,03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
3L Spanish 1 (C) (SEM1)/01,Thursday,18:00,20:00,FUL-208,1111111111110000000000000000000000000000000000000000,2JSJ,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
3L Spanish 1 (SEM1)/01,Monday,18:00,20:00,FUL-110,1111111111110000000000000000000000000000000000000000,2JSA,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
3L Spanish 2 (B) (SEM1)/01,Wednesday,18:00,20:00,FUL-109,1111111111110000000000000000000000000000000000000000,2JSH,SCLS,"26 Sep 2018,03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
3L Spanish 2 (SEM1)/01,Tuesday,18:00,20:00,FUL-110,1111111111110000000000000000000000000000000000000000,2JSG,SCLS,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
3L Spanish 3 (B) (SEM1)/01,Wednesday,13:00,15:00,BH-257,1111111111110000000000000000000000000000000000000000,2JSC,SCLS,"26 Sep 2018,03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
3L Spanish 4/5 (SEM1)/01,Wednesday,18:00,20:00,FUL-214,1111111111110000000000000000000000000000000000000000,2JSM,SCLS,"26 Sep 2018,03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
3L Spanish Ab initio A (CLA1)/01,Thursday,12:00,13:00,ARUN-208,1111111111110000000000000000000000000000000000000000,R4011,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
3L Spanish Ab initio A (CLA1)/02,Thursday,12:00,13:00,BH-231,0110111111110000000000000000000000000000000000000000,R4011,SCLS,"04 Oct 2018,11 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
3L Spanish Ab initio A (CLA1)/03,Thursday,11:00,12:00,ARUN-210,1111111111110000000000000000000000000000000000000000,R4011,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
3L Spanish Ab initio A (CLA1)/04,Tuesday,13:00,14:00,ARUN-219,1111111111110000000000000000000000000000000000000000,R4011,SCLS,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
3L Spanish Ab initio A (CLA1)/05,Tuesday,14:00,15:00,FUL-101,1111111111110000000000000000000000000000000000000000,R4011,SCLS,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
3L Spanish Ab initio A (CLA1)/06,Tuesday,13:00,14:00,AH-102,1111111111110000000000000000000000000000000000000000,R4011,SCLS,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
3L Spanish Ab initio A (SEM1)/01,Monday,9:00,11:00,ARUN-1D,1111111111110000000000000000000000000000000000000000,R4011,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
3L Spanish Ab initio A (SEM1)/02,Tuesday,13:00,15:00,BH-253,0111111111110000000000000000000000000000000000000000,R4011,SCLS,"02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
3L Spanish Ab initio A (SEM1)/03,Tuesday,13:00,15:00,ARUN-205,1111111111110000000000000000000000000000000000000000,R4011,SCLS,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
3L Spanish Ab initio A (SEM1)/04,Monday,9:00,11:00,BH-243,1111111111110000000000000000000000000000000000000000,R4011,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
3L Spanish Ab initio A (SEM1)/05,Thursday,11:00,13:00,FUL-206,1111111111110000000000000000000000000000000000000000,R4011,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
3L Spanish Ab initio A (SEM1)/06,Monday,9:00,11:00,~LAB 4,1111111111110000000000000000000000000000000000000000,R4011,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
3L Spanish Elementary thurs PM (SEM1)/01,Thursday,18:00,20:00,FUL-201,1111111111110000000000000000000000000000000000000000,2JSS,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
3L Spanish Level 1 Fri pm (SEM1)/01,Friday,18:00,20:00,FUL-207,1111111111110000000000000000000000000000000000000000,2JSN,SCLS,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,02 Nov 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
3L Spanish level 1 intensive (SEM1)/01,Monday,18:00,20:00,FUL-205,1111111111110000000000000000000000000000000000000000,2JSF,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
3L Spanish level 1 intensive (SEM1)/02,Wednesday,18:00,20:00,FUL-212,1111111111110000000000000000000000000000000000000000,2JSF,SCLS,"26 Sep 2018,03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
3L Swahili 1 (SEM1)/01,Tuesday,18:00,20:00,FUL-212,1111111111110000000000000000000000000000000000000000,2JWA,SCLS,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
3L Swahili 2 (SEM1)/01,Wednesday,18:00,20:00,FUL-213,1111111111110000000000000000000000000000000000000000,2JWB,SCLS,"26 Sep 2018,03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
5L Arabic Advanced A (CLA1)/01,Friday,16:00,18:00,ESSEX-5,1111111111110000000000000000000000000000000000000000,T6003,SCLS,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,02 Nov 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
5L Arabic Advanced A (SEM1)/01,Wednesday,11:00,13:00,AH-G5,1111111111110000000000000000000000000000000000000000,T6003,SCLS,"26 Sep 2018,03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
5L British Sign Language & Deaf Culture 3A (CLA1)/01,Wednesday,11:00,13:00,ARUN-219,1111111111110000000000000000000000000000000000000000,T5006,SCLS,"26 Sep 2018,03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
5L British Sign Language & Deaf Culture 3A (SEM1)/01,Thursday,16:00,18:00,ARUN-203,1111111111110000000000000000000000000000000000000000,T5006,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
5L Chinese Advanced A (CLA1)/01,Wednesday,11:00,13:00,ARUN-205,0011111111110000000000000000000000000000000000000000,T1001,SCLS,"10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
5L Chinese Advanced A (SEM1)/01,Thursday,9:00,11:00,BH-232,1111111111110000000000000000000000000000000000000000,T1001,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
